,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,InjuryLengthDays,NumberInjuries
1107,2734,2014-01-18,2013-01-21,1610612737,Hawks,Devin Harris,sprained left ankle (DNP),activated from IL,362 days,44
1108,2734,2014-11-22,2014-02-12,1610612742,Mavericks,Devin Harris,sprained left ankle (P) / knee (CBC) (DNP),activated from IL,283 days,44
1109,2734,2015-03-10,2015-03-06,1610612742,Mavericks,Devin Harris,placed on IL with right hand injury / hip injury (P),activated from IL,4 days,44
1110,2734,2015-04-18,2015-04-12,1610612742,Mavericks,Devin Harris,placed on IL for rest,activated from IL,6 days,44
1111,2734,2015-04-24,2015-04-21,1610612742,Mavericks,Devin Harris,placed on IL with left big toe injury (out for season),activated from IL,3 days,44
1112,2734,2015-11-25,2015-11-24,1610612742,Mavericks,Devin Harris,placed on IL for rest,activated from IL,1 days,44
1113,2734,2015-12-09,2015-12-07,1610612742,Mavericks,Devin Harris,placed on IL with sore ribs,activated from IL,2 days,44
1114,2734,2015-12-26,2015-12-18,1610612742,Mavericks,Devin Harris,strained right hamstring (DTD),activated from IL,8 days,44
1115,2734,2016-01-05,2016-01-01,1610612742,Mavericks,Devin Harris,back spasms (DTD),activated from IL,4 days,44
1116,2734,2016-02-21,2016-01-26,1610612742,Mavericks,Devin Harris,placed on IL with sprained left big toe,activated from IL,26 days,44
1117,2734,2016-11-30,2016-04-13,1610612742,Mavericks,Devin Harris,sprained left thumb (out for season),activated from IL,231 days,44
1118,2734,2017-02-06,2017-02-03,1610612742,Mavericks,Devin Harris,illness (DTD),returned to lineup,3 days,44
1119,2734,2017-11-17,2017-11-12,1610612742,Mavericks,Devin Harris,placed on IL with bruised ribs,activated from IL,5 days,44
1120,2734,2018-01-29,2018-01-22,1610612742,Mavericks,Devin Harris,placed on IL with concussion,activated from IL,7 days,44
1121,2734,2018-11-10,2018-03-17,1610612743,Nuggets,Devin Harris,placed on IL with right knee injury,returned to lineup,238 days,44
1122,2734,2019-01-07,2019-01-05,1610612742,Mavericks,Devin Harris,tightness in lower back (DTD),returned to lineup,2 days,44
1123,2735,2012-11-09,2010-10-19,1610612756,Suns,Josh Childress,fractured right index finger (out indefinitely),activated from IL,752 days,3
1124,2735,2012-12-23,2012-12-18,1610612751,Nets,Josh Childress,placed on IL with sore left foot,activated from IL,5 days,3
1125,2736,2012-02-04,2012-01-23,1610612741,Bulls,Luol Deng,torn ligament in left wrist (DNP),activated from IL,12 days,56
1126,2736,2014-11-20,2012-03-10,1610612741,Bulls,Luol Deng,torn ligament in left wrist (DNP),returned to lineup,985 days,56
1127,2736,2014-12-07,2014-12-05,1610612748,Heat,Luol Deng,bruised right hand (DTD),returned to lineup,2 days,56
1128,2736,2015-01-23,2015-01-21,1610612748,Heat,Luol Deng,placed on IL with illness,activated from IL,2 days,56
1129,2736,2015-02-03,2015-01-27,1610612748,Heat,Luol Deng,placed on IL with calf injury,activated from IL,7 days,56
1130,2736,2015-03-09,2015-03-06,1610612748,Heat,Luol Deng,thigh injury (DTD),returned to lineup,3 days,56
1131,2736,2015-04-02,2015-03-31,1610612748,Heat,Luol Deng,bruised right knee (DTD),returned to lineup,2 days,56
1132,2736,2015-12-09,2015-04-15,1610612748,Heat,Luol Deng,undisclosed (DTD),activated from IL,238 days,56
1133,2736,2016-01-25,2016-01-22,1610612748,Heat,Luol Deng,scratched eye (DTD),returned to lineup,3 days,56
1134,2736,2016-03-25,2016-03-23,1610612748,Heat,Luol Deng,sore left quadriceps (DTD),returned to lineup,2 days,56
1135,2736,2017-01-06,2016-05-12,1610612748,Heat,Luol Deng,bruised left wrist (DTD),returned to lineup,239 days,56
1136,2736,2017-01-22,2017-01-14,1610612747,Lakers,Luol Deng,placed on IL with sprained right wrist,activated from IL,8 days,56
1137,2736,2017-03-05,2017-03-03,1610612747,Lakers,Luol Deng,placed on IL,activated from IL,2 days,56
1138,2736,2017-04-02,2017-03-07,1610612747,Lakers,Luol Deng,placed on IL,activated from IL,26 days,56
1139,2736,2017-04-11,2017-04-07,1610612747,Lakers,Luol Deng,placed on IL,activated from IL,4 days,56
1140,2736,2017-11-03,2017-05-03,1610612747,Lakers,Luol Deng,surgery on right pectoral muscle (out indefinitely),activated from IL,184 days,56
1141,2736,2018-03-03,2017-11-05,1610612747,Lakers,Luol Deng,placed on IL,activated from IL,118 days,56
1142,2738,2010-11-12,2010-11-07,1610612755,76ers,Andre Iguodala,placed on IL with right Achilles tendon injury,activated from IL,5 days,58
1143,2738,2010-11-23,2010-11-16,1610612755,76ers,Andre Iguodala,placed on IL with right Achilles tendon injury,activated from IL,7 days,58
1144,2738,2011-01-11,2010-12-27,1610612755,76ers,Andre Iguodala,right Achilles tendinitis (DNP),activated from IL,15 days,58
1145,2738,2011-03-23,2011-03-19,1610612755,76ers,Andre Iguodala,placed on IL with right knee tendinitis,activated from IL,4 days,58
1146,2738,2013-12-17,2011-04-11,1610612755,76ers,Andre Iguodala,placed on IL with right knee tendinitis (out for season),activated from IL,981 days,58
1147,2738,2014-03-28,2014-03-18,1610612744,Warriors,Andre Iguodala,placed on IL with right knee injury,activated from IL,10 days,58
1148,2738,2014-04-16,2014-04-02,1610612744,Warriors,Andre Iguodala,right knee injury (DNP),activated from IL,14 days,58
1149,2738,2015-01-17,2014-04-16,1610612744,Warriors,Andre Iguodala,rest (DNP),returned to lineup,276 days,58
1150,2738,2015-01-25,2015-01-23,1610612744,Warriors,Andre Iguodala,rest (DTD),returned to lineup,2 days,58
1151,2738,2015-03-01,2015-02-27,1610612744,Warriors,Andre Iguodala,rest (DTD),returned to lineup,2 days,58
1152,2738,2015-03-14,2015-03-13,1610612744,Warriors,Andre Iguodala,rest (DTD),returned to lineup,1 days,58
1153,2738,2015-03-31,2015-03-28,1610612744,Warriors,Andre Iguodala,placed on IL,activated from IL,3 days,58
1154,2738,2016-01-31,2016-01-30,1610612744,Warriors,Andre Iguodala,rest (DTD),returned to lineup,1 days,58
1155,2738,2016-03-03,2016-03-01,1610612744,Warriors,Andre Iguodala,placed on IL with tighness in hamstring,activated from IL,2 days,58
1156,2738,2016-03-09,2016-03-06,1610612744,Warriors,Andre Iguodala,sore/tight left hamstring (DTD),activated from IL,3 days,58
1157,2738,2016-04-05,2016-03-12,1610612744,Warriors,Andre Iguodala,sprained left ankle (DTD),activated from IL,24 days,58
1158,2738,2016-12-11,2016-12-10,1610612744,Warriors,Andre Iguodala,placed on IL,activated from IL,1 days,58
1159,2738,2017-01-25,2017-01-23,1610612744,Warriors,Andre Iguodala,placed on IL for rest,activated from IL,2 days,58
1160,2738,2017-03-24,2017-03-21,1610612744,Warriors,Andre Iguodala,placed on IL with strained left hip,activated from IL,3 days,58
1161,2738,2017-05-20,2017-04-05,1610612744,Warriors,Andre Iguodala,rest (DTD),activated from IL,45 days,58
1162,2738,2017-10-20,2017-10-17,1610612744,Warriors,Andre Iguodala,placed on IL with strained back,activated from IL,3 days,58
1163,2738,2017-11-13,2017-11-11,1610612744,Warriors,Andre Iguodala,placed on IL for rest,activated from IL,2 days,58
1164,2738,2017-12-04,2017-12-01,1610612744,Warriors,Andre Iguodala,placed on IL with sore left knee,activated from IL,3 days,58
1165,2738,2017-12-22,2017-12-20,1610612744,Warriors,Andre Iguodala,placed on IL with flu,activated from IL,2 days,58
1166,2738,2018-01-04,2018-01-03,1610612744,Warriors,Andre Iguodala,placed on IL with stiffness in lower back,activated from IL,1 days,58
1167,2738,2018-01-23,2018-01-17,1610612744,Warriors,Andre Iguodala,placed on IL with bruised left calf,activated from IL,6 days,58
1168,2738,2018-02-03,2018-02-02,1610612744,Warriors,Andre Iguodala,placed on IL for rest,activated from IL,1 days,58
1169,2738,2018-03-14,2018-03-08,1610612744,Warriors,Andre Iguodala,placed on IL with sprained left wrist,activated from IL,6 days,58
1170,2738,2018-04-07,2018-03-30,1610612744,Warriors,Andre Iguodala,sore left knee (DTD),activated from IL,8 days,58
1171,2738,2018-04-14,2018-04-08,1610612744,Warriors,Andre Iguodala,placed on IL with sore left knee,activated from IL,6 days,58
1172,2738,2018-06-06,2018-05-22,1610612744,Warriors,Andre Iguodala,bruised left leg (DTD),returned to lineup,15 days,58
1173,2738,2018-10-21,2018-10-19,1610612744,Warriors,Andre Iguodala,placed on IL with left calf injury,activated from IL,2 days,58
1174,2738,2018-11-08,2018-11-05,1610612744,Warriors,Andre Iguodala,placed on IL,activated from IL,3 days,58
1175,2738,2018-12-17,2018-12-10,1610612744,Warriors,Andre Iguodala,right hip injury (DTD),activated from IL,7 days,58
1176,2738,2019-02-12,2019-02-10,1610612744,Warriors,Andre Iguodala,placed on IL with left hamstring injury,activated from IL,2 days,58
1177,2738,2019-02-21,2019-02-13,1610612744,Warriors,Andre Iguodala,placed on IL,activated from IL,8 days,58
1178,2738,2019-03-02,2019-02-28,1610612744,Warriors,Andre Iguodala,placed on IL with illness,activated from IL,2 days,58
1179,2738,2019-03-19,2019-03-18,1610612744,Warriors,Andre Iguodala,placed on IL with dental ailment,activated from IL,1 days,58
1180,2738,2019-04-10,2019-04-04,1610612744,Warriors,Andre Iguodala,placed on IL with toe injury,activated from IL,6 days,58
1181,2738,2019-05-30,2019-05-20,1610612744,Warriors,Andre Iguodala,placed on IL with left calf injury,activated from IL,10 days,58
1182,2738,2020-02-06,2019-10-23,1610612763,Grizzlies,Andre Iguodala,placed on IL,activated from IL,106 days,58
1183,2740,2011-01-05,2010-12-18,1610612744,Warriors,Andris Biedrins,placed on IL with sprained left ankle,activated from IL,18 days,28
1184,2740,2012-01-12,2011-03-18,1610612744,Warriors,Andris Biedrins,placed on IL with sprained left ankle (out for season),activated from IL,300 days,28
1185,2740,2013-11-29,2012-02-20,1610612744,Warriors,Andris Biedrins,flu-like symptoms (DNP),activated from IL,648 days,28
1186,2740,2014-03-14,2013-11-30,1610612762,Jazz,Andris Biedrins,sprained left ankle (out indefinitely),activated from IL,104 days,28
1187,2740,2014-04-05,2014-03-16,1610612762,Jazz,Andris Biedrins,placed on IL with left shoulder injury,activated from IL,20 days,28
1188,2742,2010-12-26,2010-12-22,1610612750,Timberwolves,Sebastian Telfair,placed on IL with plantar fasciitis in right foot,activated from IL,4 days,11
1189,2742,2011-01-09,2011-01-07,1610612750,Timberwolves,Sebastian Telfair,placed on IL,activated from IL,2 days,11
1190,2742,2011-01-26,2011-01-13,1610612750,Timberwolves,Sebastian Telfair,placed on IL,activated from IL,13 days,11
1191,2742,2011-03-09,2011-03-04,1610612750,Timberwolves,Sebastian Telfair,illness (DTD),activated from IL,5 days,11
1192,2742,2011-03-24,2011-03-11,1610612750,Timberwolves,Sebastian Telfair,placed on IL,activated from IL,13 days,11
1193,2743,2012-01-06,2011-04-01,1610612751,Nets,Kris Humphries,placed on IL with sprained ankle (out for season),activated from IL,280 days,28
1194,2743,2012-02-28,2012-02-22,1610612751,Nets,Kris Humphries,strained left calf (DNP) (P),activated from IL,6 days,28
1195,2743,2012-02-28,2012-02-22,1610612751,Nets,Kris Humphries,placed on IL with strained left calf (F),activated from IL,6 days,28
1196,2743,2012-12-31,2012-04-26,1610612751,Nets,Kris Humphries,bruised right big toe (DNP),activated from IL,249 days,28
1197,2743,2013-01-08,2013-01-04,1610612751,Nets,Kris Humphries,placed on IL with sprained left ankle,activated from IL,4 days,28
1198,2743,2013-04-09,2013-01-11,1610612751,Nets,Kris Humphries,sore left ankle (DNP),activated from IL,88 days,28
1199,2743,2015-02-20,2013-12-11,1610612738,Celtics,Kris Humphries,bruised right knee (DNP),returned to lineup,436 days,28
1200,2743,2015-04-01,2015-02-27,1610612764,Wizards,Kris Humphries,strained left groin (DTD),activated from IL,33 days,28
1201,2743,2015-12-07,2015-12-04,1610612764,Wizards,Kris Humphries,sprained left ankle (DTD),returned to lineup,3 days,28
1202,2743,2015-12-12,2015-12-09,1610612764,Wizards,Kris Humphries,sprained left ankle (DTD),returned to lineup,3 days,28
1203,2743,2016-02-09,2016-01-06,1610612764,Wizards,Kris Humphries,placed on IL with sore right knee,activated from IL,34 days,28
1204,2743,2017-04-07,2016-02-11,1610612764,Wizards,Kris Humphries,placed on IL with sore right knee,activated from IL,421 days,28
1205,2743,2017-04-11,2017-04-09,1610612737,Hawks,Kris Humphries,neck spasms (DTD),returned to lineup,2 days,28
1206,2744,2013-03-08,2011-12-30,1610612762,Jazz,Al Jefferson,sprained right ankle (DNP),activated from IL,434 days,20
1207,2744,2015-01-19,2014-12-31,1610612766,Hornets,Al Jefferson,strained adductor muscle in left groin (out indefinitely),activated from IL,19 days,20
1208,2744,2015-01-19,2014-12-31,1610612766,Hornets,Al Jefferson,placed on IL with strained adductor muscle in left groin,activated from IL,19 days,20
1209,2744,2015-03-16,2015-03-13,1610612766,Hornets,Al Jefferson,placed on IL with strained right knee / right calf injury (P),activated from IL,3 days,20
1210,2744,2015-12-16,2015-04-04,1610612766,Hornets,Al Jefferson,sore right knee (out for season),activated from IL,256 days,20
1211,2744,2016-02-19,2015-12-30,1610612766,Hornets,Al Jefferson,torn lateral meniscus in right knee (out indefinitely),activated from IL,51 days,20
1212,2744,2016-04-05,2016-04-03,1610612766,Hornets,Al Jefferson,placed on IL with bruised right quadriceps,activated from IL,2 days,20
1213,2744,2017-03-01,2017-02-24,1610612754,Pacers,Al Jefferson,placed on IL with dental ailment,activated from IL,5 days,20
1214,2744,2017-04-06,2017-03-27,1610612754,Pacers,Al Jefferson,sprained left ankle (DTD),returned to lineup,10 days,20
1215,2746,2011-03-06,2011-03-02,1610612737,Hawks,Josh Smith,sprained MCL in right knee (DTD),activated from IL,4 days,13
1216,2746,2011-04-11,2011-04-05,1610612737,Hawks,Josh Smith,placed on IL with swelling in right knee / sprained right knee,activated from IL,6 days,13
1217,2749,2010-11-10,2010-11-06,1610612753,Magic,Jameer Nelson,placed on IL with sprained left ankle,activated from IL,4 days,73
1218,2749,2012-01-01,2010-12-03,1610612753,Magic,Jameer Nelson,stomach virus (DNP),activated from IL,394 days,73
1219,2749,2012-02-06,2012-01-29,1610612753,Magic,Jameer Nelson,placed on IL with concussion,activated from IL,8 days,73
1220,2749,2012-02-29,2012-02-23,1610612753,Magic,Jameer Nelson,placed on IL with right knee injury,activated from IL,6 days,73
1221,2749,2012-04-05,2012-04-03,1610612753,Magic,Jameer Nelson,placed on IL with calf injury,activated from IL,2 days,73
1222,2749,2014-03-08,2012-04-26,1610612753,Magic,Jameer Nelson,DNP,activated from IL,681 days,73
1223,2749,2014-11-28,2014-03-19,1610612753,Magic,Jameer Nelson,sore left knee (DNP),activated from IL,254 days,73
1224,2749,2014-12-02,2014-11-28,1610612742,Mavericks,Jameer Nelson,back spasms (DTD),returned to lineup,4 days,73
1225,2749,2014-12-13,2014-12-10,1610612742,Mavericks,Jameer Nelson,sore right shoulder (DTD),returned to lineup,3 days,73
1226,2749,2015-01-16,2015-01-03,1610612738,Celtics,Jameer Nelson,sprained right ankle (DTD),activated from IL,13 days,73
1227,2749,2015-02-20,2015-02-04,1610612743,Nuggets,Jameer Nelson,Achilles injury (DTD),activated from IL,16 days,73
1228,2749,2015-03-22,2015-03-20,1610612743,Nuggets,Jameer Nelson,hip injury (DTD),returned to lineup,2 days,73
1229,2749,2015-11-13,2015-04-08,1610612743,Nuggets,Jameer Nelson,placed on IL with hip flexor injury (out for season),returned to lineup,219 days,73
1230,2749,2015-12-26,2015-12-23,1610612743,Nuggets,Jameer Nelson,illness (DTD),returned to lineup,3 days,73
1231,2749,2016-01-13,2016-01-09,1610612743,Nuggets,Jameer Nelson,strained hip flexor (DTD),activated from IL,4 days,73
1232,2749,2016-01-28,2016-01-17,1610612743,Nuggets,Jameer Nelson,sprained right wrist (DTD),activated from IL,11 days,73
1233,2749,2016-02-29,2016-02-01,1610612743,Nuggets,Jameer Nelson,placed on IL with sore/sprained left wrist,activated from IL,28 days,73
1234,2749,2017-03-03,2017-03-01,1610612743,Nuggets,Jameer Nelson,illness (DTD),returned to lineup,2 days,73
1235,2749,2017-04-05,2017-04-02,1610612743,Nuggets,Jameer Nelson,calf injury (DTD),returned to lineup,3 days,73
1236,2749,2017-12-13,2017-04-06,1610612743,Nuggets,Jameer Nelson,strained right calf (out for season),activated from IL,251 days,73
1237,2749,2018-03-29,2018-03-20,1610612765,Pistons,Jameer Nelson,placed on IL,activated from IL,9 days,73
1238,2753,2011-02-21,2010-11-24,1610612738,Celtics,Delonte West,broken right wrist (out indefinitely),activated from IL,89 days,9
1239,2753,2011-03-16,2011-02-28,1610612738,Celtics,Delonte West,sprained right ankle (DNP),activated from IL,16 days,9
1240,2753,2012-03-29,2011-04-13,1610612738,Celtics,Delonte West,sprained right ankle (DNP),activated from IL,351 days,9
1241,2754,2014-11-23,2011-01-12,1610612763,Grizzlies,Tony Allen,sore left knee (DNP),returned to lineup,1411 days,60
1242,2754,2014-12-26,2014-12-17,1610612763,Grizzlies,Tony Allen,right eye injury (DTD),returned to lineup,9 days,60
1243,2754,2015-01-29,2015-01-26,1610612763,Grizzlies,Tony Allen,placed on IL with ankle injury,activated from IL,3 days,60
1244,2754,2015-03-14,2015-03-12,1610612763,Grizzlies,Tony Allen,placed on IL for rest,activated from IL,2 days,60
1245,2754,2015-04-19,2015-03-29,1610612763,Grizzlies,Tony Allen,strained left hamstring (DTD),activated from IL,21 days,60
1246,2754,2015-05-15,2015-05-13,1610612763,Grizzlies,Tony Allen,placed on IL with strained hamstring,activated from IL,2 days,60
1247,2754,2015-12-22,2015-12-13,1610612763,Grizzlies,Tony Allen,sore right knee (DTD),returned to lineup,9 days,60
1248,2754,2016-01-25,2016-01-21,1610612763,Grizzlies,Tony Allen,sore left knee (DTD),returned to lineup,4 days,60
1249,2754,2016-03-07,2016-02-21,1610612763,Grizzlies,Tony Allen,sore left knee (DTD),returned to lineup,15 days,60
1250,2754,2016-04-17,2016-04-09,1610612763,Grizzlies,Tony Allen,sore left hamstring (DTD),returned to lineup,8 days,60
1251,2754,2016-10-30,2016-10-26,1610612763,Grizzlies,Tony Allen,right knee injury (DTD),returned to lineup,4 days,60
1252,2754,2016-11-18,2016-11-08,1610612763,Grizzlies,Tony Allen,placed on IL with right groin / knee injury,activated from IL,10 days,60
1253,2754,2017-02-15,2017-02-13,1610612763,Grizzlies,Tony Allen,rest (DTD),returned to lineup,2 days,60
1254,2754,2017-03-23,2017-03-21,1610612763,Grizzlies,Tony Allen,left knee injury (DTD),returned to lineup,2 days,60
